song_id,song_name,artist_name,artist_uri,album_name,album_uri,danceability,energy,valence,tempo,artist_popularity,degree_centrality
spotify:track:4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,Don Henley,spotify:artist:5dbuFbrHa1SJlQhQX9OUJ2,Building The Perfect Beast,spotify:album:2x1s5aVQ01ylPs5nUdeA2i,0.516,0.549,0.907,176.941,63,0.046641791
spotify:track:6b2oQwSGFkzsMtQruIWm2p,Creep,Radiohead,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,Pablo Honey,spotify:album:6400dnyeDyD2mIFHfkwHXN,0.515,0.43,0.104,91.841,81,0.039179104
spotify:track:3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,spotify:artist:36jaGQtMj5UWD0eO1fCVdD,Please Don't Go,spotify:album:2SF8Wbc61u8hlQkZYGVCnx,0.513,0.768,0.235,84.264,51,0.048507463
spotify:track:1qxINnTuff87Pj1lvKbGxy,Ready Set Roll,Chase Rice,spotify:artist:6pBNfggcZZDCmb0p92OnGn,Ignite the Night,spotify:album:4LTFy1RLwpzADCbAOTQqVz,0.513,0.781,0.721,155.997,59,0.016791045
spotify:track:05CrK6Q5VGtfPDtyQFJ4Kf,Sad Song (feat. Elena Coates),We The Kings,spotify:artist:3ao3jf5d70Tf4fPh2bnXVl,Somewhere Somehow,spotify:album:2hc2nl6opteMmG3LCDVt0e,0.512,0.526,0.249,85.024,59,0.059701493
spotify:track:5DA77EqppDmCTWGovd4oTP,Sex,Cheat Codes,spotify:artist:7DMveApC7UnC2NPfPvlHSU,Sex,spotify:album:1iiqWEpPshWspgGBn8ukcp,0.51,0.692,0.209,102.42,66,0.080223881
spotify:track:2bNrvWD9d5Zn9tS8XvcaMk,I Could Be The One [Avicii vs Nicky Romero] - Nicktim / Radio Edit,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,I Could Be The One [Avicii vs Nicky Romero],spotify:album:0z7Mr85v0hPSX0VOUxP51W,0.509,0.79,0.638,127.946,81,0.020522388
spotify:track:4kqxy0SvQ2N34nOJ9ggfMu,"Yeah, I Said It",Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,ANTI,spotify:album:3Q149ZH46Z0f3oDR7vlDYV,0.509,0.38,0.249,127.88,91,0.035447761
spotify:track:03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,0.506,0.886,0.595,143.935,76,0.065298507
spotify:track:46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Pharmacy,spotify:album:4QcXq4vTVN7dFb7bZa9jG2,0.506,0.805,0.383,126.008,72,0.080223881
spotify:track:0c4IEciLCDdXEhhKxj4ThA,Madness,Muse,spotify:artist:12Chz98pHFMPJEknJQMWvI,The 2nd Law,spotify:album:3KuXEGcqLcnEYWnn3OEGy0,0.502,0.417,0.218,180.301,75,0.087686567
spotify:track:5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,spotify:artist:6olE6TJLqED3rqDCT0FyPh,Nevermind,spotify:album:2guirTSEqLizK7j9i1MTTZ,0.502,0.912,0.72,116.761,82,0.035447761
spotify:track:4dASQiO1Eoo3RJvt74FtXB,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),spotify:album:704GHNtZhEe9TBgleCNNGv,0.502,0.786,0.739,169.021,86,0.139925373
spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Escape,spotify:album:43wpzak9OmQfrjyksuGwp0,0.5,0.748,0.514,118.852,74,0.095149254
spotify:track:4fykY5EpYRavu87absOh1f,Be Together (feat. Wild Belle),Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Peace Is The Mission,spotify:album:2XBnxKeRZi76u2iyGcMych,0.497,0.627,0.193,79.93,77,0.080223881
spotify:track:78DwRIo6Vj6wqteyerGetr,The Heart of Life,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Continuum,spotify:album:1Xsprdt1q9rOzTic7b9zYM,0.495,0.238,0.357,175.958,77,0.02238806
spotify:track:3grPZ1iQg2tEdh0ZCh3HTt,Stay,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,Here's To The Good Times,spotify:album:5MH765pytbQasmDxXArTah,0.494,0.936,0.582,141.939,74,0.016791045
spotify:track:4gFxywaJejXWxo0NjlWzgg,Close To You,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,ANTI,spotify:album:3Q149ZH46Z0f3oDR7vlDYV,0.494,0.17,0.145,80.098,91,0.095149254
spotify:track:7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,spotify:artist:3iri9nBFs9e4wN7PLIetAw,us,spotify:album:3L0H4RjVXpEkwfDgi3XOdf,0.492,0.275,0.18,92.6,61,0.048507463
spotify:track:3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,Blowin' Your Mind!,spotify:album:7dsWupQRlFuhG8FGiQAUjC,0.491,0.583,0.908,150.566,73,0.031716418
spotify:track:3RiPr603aXAoi4GHyXx0uy,Hymn For The Weekend,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,A Head Full Of Dreams,spotify:album:3cfAM8b8KqJRoIzt3zLKqw,0.491,0.693,0.412,90.027,88,0.020522388
spotify:track:2lFRw6rPXivo6kNmghePcK,Whole Heart,Gryffin,spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,Whole Heart,spotify:album:69kAUKBNwH15jx3qHDU2PG,0.491,0.65,0.183,163.908,68,0.080223881
spotify:track:2KmEgiY8fQs0G6WNxtzQKr,Baba O'Riley,The Who,spotify:artist:67ea9eGLXYMsO2eYQRui3w,Who's Next,spotify:album:5tqJNAjU163MfKLIP6DtYu,0.489,0.724,0.15,117.292,68,0.050373134
spotify:track:439TlnnznSiBbQbgXiBqAd,m.A.A.d city,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,"good kid, m.A.A.d city",spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,0.487,0.729,0.217,91.048,90,0.02238806
spotify:track:5b9iBVhfYxDF4JJcHrNIx5,Gooey,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,ZABA,spotify:album:2ipSXAsBLmvEeVKKbRAL7i,0.487,0.369,0.106,183.114,75,0.029850746
spotify:track:7gXdAqJLCa5aYUeLVxosOz,Knockin' On Heaven's Door,Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Use Your Illusion II,spotify:album:5NL0MCTSbQtO13G62ofWAf,0.486,0.747,0.368,132.29,79,0.046641791
spotify:track:6wZI4mdT8JwXgkGURnBQiq,Say,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Say,spotify:album:1BCSXIQn5NuqM19MjZuOQY,0.485,0.723,0.541,167.845,77,0.02238806
spotify:track:53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,spotify:artist:4phGZZrJZRo4ElhRtViYdl,Love Is A Four Letter Word,spotify:album:64SChsjQBiEe3aVTFYnW1b,0.483,0.303,0.139,133.406,72,0.018656716
spotify:track:4esOae7i4rqTbAu9o5Pxco,Girl On Fire,Alicia Keys,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Girl On Fire,spotify:album:3zZSz5VOYSu0jE4MkPCOvN,0.482,0.706,0.144,92.513,79,0.042910448
spotify:track:1MksGqIztTT6M9R1ErKVs8,No Favors,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,I Decided.,spotify:album:0XAIjjN5qxViVS0Y5fYkar,0.482,0.781,0.336,57.967,76,0.063432836
spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter,Train,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Drops Of Jupiter,spotify:album:6j6Zgm7vzAZegr48UppFVT,0.481,0.638,0.497,79.064,74,0.076492537
spotify:track:2sE61ZmvYH8wiOx5jygkHH,Say You Do,Dierks Bentley,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,RISER,spotify:album:5FoxaIGIRuXsbhZhwdfknU,0.481,0.733,0.453,147.859,68,0.065298507
spotify:track:7fPHfBCyKE3aVCBjE4DAvl,In The Night,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,spotify:album:28ZKQMoNBB0etKXZ97G2SN,0.48,0.682,0.506,167.939,95,0.020522388
spotify:track:4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,Encore,spotify:album:55bbXORm6ZrVq52zfZnxBf,0.476,0.718,0.142,199.864,78,0.139925373
spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d,Sippin’ On Fire,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,Anything Goes,spotify:album:5NG7WZaCZZ12M5LJm0JcVc,0.476,0.92,0.694,142.952,74,0.065298507
spotify:track:7nDoBWDvf02SyD8kEQuuPO,Bottoms Up,Brantley Gilbert,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,Just As I Am,spotify:album:2TRJMLAU1nVzGA7Zpvkl7L,0.474,0.857,0.545,170.006,65,0.016791045
spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,Radioactive,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Night Visions,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,0.473,0.777,0.21,136.249,87,0.063432836
spotify:track:3e0yTP5trHBBVvV32jwXqF,Anna Sun,WALK THE MOON,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,Walk The Moon,spotify:album:1QhonXpNQq8wrGEKX0ofbk,0.472,0.844,0.34,140.034,70,0.029850746
spotify:track:7wwifjNAb172PtDpKK3CoR,V. 3005,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,because the internet,spotify:album:63McpWDS7P0dF06fqXQMCZ,0.472,0.457,0.643,165.969,79,0.154850746
spotify:track:64GRDrL1efgXclrhVCeuA0,Lay Me Down,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,In The Lonely Hour,spotify:album:0vrWqbRQEMKqhTGcDLQK7x,0.468,0.19,0.326,125.319,83,0.098880597
spotify:track:0vFOzaXqZHahrZp6enQwQb,Money,Pink Floyd,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,The Dark Side of the Moon,spotify:album:4LH4d3cOWNNsVw41Gqt2kv,0.468,0.536,0.785,126.256,79,0.020522388
spotify:track:3MODES4TNtygekLl146Dxd,Ramble On,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin II,spotify:album:70lQYZtypdCALtFVlQAcvx,0.468,0.607,0.886,98.429,76,0.035447761
spotify:track:4rkBAkvRa0hBfqu9pOEtZf,Cowboy Take Me Away,Dixie Chicks,spotify:artist:25IG9fa7cbdmCIy3OnuH57,Fly/Wide Open Spaces,spotify:album:3KoyESHvwa5SjJYPjHxI54,0.467,0.622,0.455,164.407,66,0.09141791
spotify:track:59WN2psjkt1tyaxjspN8fp,Killing In The Name,Rage Against The Machine,spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine - XX (20th Anniversary Special Edition),spotify:album:4Io5vWtmV1rFj4yirKb4y4,0.466,0.833,0.661,88.785,71,0.046641791
spotify:track:0QQIhT6PtJ5glyn4HKNKQ6,All The Pretty Girls,Kaleo,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,A/B,spotify:album:4he4SQup02hEIQdwhZlZlk,0.466,0.496,0.352,74.747,71,0.078358209
spotify:track:6ZijsJ9Oh0xgOdY0O1xCWN,Dixieland Delight - Single Edit,Alabama,spotify:artist:6rJqqRce0Kvo2dJUXoHleC,The Essential Alabama 3.0,spotify:album:4UUE6qWrIn7L54UZxv0DDQ,0.464,0.405,0.514,95.852,63,0.065298507
spotify:track:7L605WhF5EGf34ggj87yK6,You And Me,Lifehouse,spotify:artist:5PokPZn11xzZXyXSfnvIM3,Lifehouse,spotify:album:3wJfFDP79V0vuGaAasTIz6,0.461,0.446,0.375,139.868,64,0.018656716
spotify:track:6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,÷,spotify:album:3T4tUhGYeRNVUGevb0wThu,0.461,0.834,0.471,135.007,87,0.018656716
spotify:track:31Q9ZTF9x81BDonlObCbvP,Forever,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Relapse: Refill,spotify:album:6fwBNnSZc84IyW1mE8ZLsA,0.457,0.906,0.54,104.02,96,0.031716418
spotify:track:0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,Here's To The Good Times,spotify:album:5MH765pytbQasmDxXArTah,0.457,0.948,0.878,148,74,0.016791045
spotify:track:7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,spotify:album:3I9Z1nDCL4E0cP62flcbI5,0.454,0.91,0.629,125.116,79,0.046641791
spotify:track:2b9lp5A6CqSzwOrBfAFhof,Crazy Train - Remastered,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,Blizzard of Ozz (Expanded Edition),spotify:album:6aGfK3YpRxZ1rJfaNRckLH,0.453,0.905,0.474,137.571,72,0.035447761
spotify:track:6rdEEYHsLavlklAypD5cre,Runnin' Down A Dream,Tom Petty,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,Full Moon Fever,spotify:album:7ihweYjA1ck66NTB4bujGl,0.453,0.871,0.748,170.011,69,0.035447761
spotify:track:1f2V8U1BiWaC9aJWmpOARe,By The Way,Red Hot Chili Peppers,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,By The Way,spotify:album:6deiaArbeoqp1xPEGdEKp1,0.451,0.97,0.198,122.444,82,0.046641791
spotify:track:5xS9hkTGfxqXyxX6wWWTt4,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,spotify:artist:4tX2TplrkIP4v05BNC903e,Greatest Hits,spotify:album:6E2lDnV61v2HJaNCjLgOIg,0.451,0.669,0.523,169.632,67,0.035447761
spotify:track:0EMmVUYs9ZZRHtlADB88uz,Come On Eileen,Dexys Midnight Runners,spotify:artist:4QTVePrFu1xuGM9K0kNXkk,Too Rye Ay,spotify:album:0QNluXFRHFyRVDiBHXmstK,0.45,0.658,0.781,106.799,62,0.029850746
spotify:track:7yCqehT9dKACTFy7YugP0J,You & Me,Marc E. Bassy,spotify:artist:3tQx1LPXbsYjE9VwN1Peaa,Gossip Columns,spotify:album:4OmqJXPhD5FOqwdg5tBsnu,0.449,0.635,0.608,84.414,57,0.048507463
spotify:track:7wBrglFVTNCcW6IhdgBkm1,Paradise,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Mylo Xyloto,spotify:album:5GykKNn2KjofEoA8SpNnuw,0.449,0.585,0.212,139.631,88,0.029850746
spotify:track:0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,spotify:album:3I9Z1nDCL4E0cP62flcbI5,0.447,0.954,0.331,123.453,79,0.046641791
spotify:track:6mORGLOz79w6VsCRLWYYuK,The Night We Met,Lord Huron,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,Strange Trails,spotify:album:1SUC3BzNqa5Kna2bZAsAK8,0.443,0.369,0.0989,174.107,76,0.059701493
spotify:track:39KG4kom3enSx4GTThuDGt,Coaster,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,American Teen,spotify:album:6kf46HbnYCZzP6rjvQHYzg,0.441,0.219,0.244,94.021,84,0.059701493
spotify:track:4L2K7JKseFCBoHMZEAszW0,Jealous,Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,Jealous,spotify:album:2JgVVnno2fzdmV1BqwdQBi,0.439,0.153,0.104,116.76,78,0.02238806
spotify:track:66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Jack Ü,spotify:artist:1HxJeLhIuegM3KgvPn8sTa,Skrillex and Diplo present Jack Ü,spotify:album:6bfkwBrGYKJFk6Z4QVyjxd,0.432,0.781,0.197,139.432,59,0.09141791
spotify:track:3UfCFlGruX0DRPCpD1V3pU,Work Song,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:album:36k5aXpxffjVGcNce12GLZ,0.432,0.388,0.256,177.549,86,0.048507463
spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,Ain't Worth The Whiskey,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,spotify:album:2mlPEYhK1KwDD45CCCWxaH,0.432,0.738,0.503,153.712,65,0.065298507
spotify:track:7cpCU3Denug5NGZsSpQl8v,XO,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,XO,spotify:album:305TANxsPTFkiqS4cEilx1,0.431,0.377,0.353,173.67,77,0.09141791
spotify:track:5OFcjrC1OiRSBylQgF5HDD,Slow It Down,The Lumineers,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,spotify:album:0nRgsLe1she16l3pclpyy7,0.431,0.065,0.106,142.55,78,0.035447761
spotify:track:1JqVM7aB2AwafhGHRABPAA,Smoke,A Thousand Horses,spotify:artist:55RI2GNCfyXr0f14uIdhwd,Southernality,spotify:album:29mMmTIxYkA3uRKUJwM9lB,0.429,0.784,0.394,150.013,40,0.065298507
spotify:track:2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh) - Hey Oh Album Version,Red Hot Chili Peppers,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Stadium Arcadium,spotify:album:7xl50xr9NDkd3i2kBbzsNZ,0.427,0.9,0.599,104.655,82,0.046641791
spotify:track:1lguQJjlNrIOoOylYVZN3M,The Judge,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,0.423,0.797,0.592,82.617,82,0.026119403
spotify:track:6ToM0uwxtPKo9CMpbPGYvM,Break On Through (To The Other Side),The Doors,spotify:artist:22WZ7M8sxp5THdruNY3gXt,The Doors,spotify:album:1jWmEhn3ggaL6isoyLfwBn,0.421,0.751,0.789,89.839,73,0.055970149
spotify:track:0Qw7qGuXlVBZLcfoQ17yZn,Old Pine,Ben Howard,spotify:artist:5schNIzWdI9gJ1QRK8SBnc,Every Kingdom,spotify:album:2MxcbOGFi99D9JACvj74AH,0.419,0.358,0.226,128.764,64,0.09141791
spotify:track:1ivHxaGL5ld9VS1zsYc4YN,Cherry Wine - Live,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:album:36k5aXpxffjVGcNce12GLZ,0.418,0.111,0.228,82.508,86,0.078358209
spotify:track:6dSMuejN1LbxkXDLC6T1Oi,Beneath Your Beautiful,Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,Our Version Of Events,spotify:album:1ePa4Xo4oDjldGmhwT4SfK,0.414,0.499,0.233,167.719,78,0.059701493
spotify:track:5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,The Kooks,spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,Inside In / Inside Out,spotify:album:03JPFQvZRnHHysSZrSFmKY,0.41,0.803,0.814,153.315,68,0.108208955
spotify:track:6yIHGmQLJxWAUZ1ZkENemN,Can't Help Falling in Love,Haley Reinhart,spotify:artist:5cKlE8f6b26h61Ml7m052Q,Better,spotify:album:2jg7PvepCK9V7MyWM7pvzr,0.41,0.0485,0.247,137.97,62,0.035447761
spotify:track:5uLb01OcHVl8ayyWotfx31,Drunk Texting,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,X (Deluxe Version),spotify:album:4yOWnTrCkOOpl4IiVnpj3H,0.403,0.487,0.375,61.314,87,0.048507463
spotify:track:1vyrrrnb7182SL6iOMor3O,Youth,Daughter,spotify:artist:46CitWgnWrvF9t70C2p1Me,If You Leave,spotify:album:2Y3kTeMHY7GZAvyNwV1jIH,0.402,0.539,0.371,146.526,61,0.048507463
spotify:track:0Zge2Kfo3Yd9JOGnAmVPbb,We Won't,Jaymes Young,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,Feel Something,spotify:album:6MuWCR3WPjwyKhqsTKLZ3z,0.4,0.319,0.51,63.716,67,0.048507463
spotify:track:3xMSaDC9TU6AQJIsxQB7MK,All You Need Is Love - Remastered 2009,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Magical Mystery Tour,spotify:album:6P9yO0ukhOx3dvmhGKeYoC,0.4,0.48,0.653,103.436,85,0.031716418
spotify:track:0tV8pOpiNsKqUys0ilUcXz,Rise Up,Andra Day,spotify:artist:1c4rxrxy8eDLvMVL1DTiBe,Cheers To The Fall,spotify:album:6Blubl1glavmervPJa3QVs,0.398,0.316,0.174,118.582,56,0.059701493
spotify:track:4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q,0.397,0.172,0.123,101.275,96,0.035447761
spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,Good Vibrations,The Beach Boys,spotify:artist:3oDbviiivRWhXwIE8hxkVV,Smiley Smile,spotify:album:37rNuexqEXWeSIOiJtn3A9,0.396,0.473,0.385,133.449,72,0.031716418
spotify:track:7BHPGtpuuWWsvE7cCaMuEU,Naive,The Kooks,spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,Inside In / Inside Out,spotify:album:03JPFQvZRnHHysSZrSFmKY,0.391,0.808,0.737,100.304,68,0.09141791
spotify:track:0c1gHntWjKD7QShC8s99sq,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,I Don't Want To Miss A Thing,spotify:album:616UgaZTc454Gu0aXxVH3K,0.39,0.649,0.144,121.16,75,0.046641791
spotify:track:0yhPEz5KxlDwckGJaMlZqM,Centuries,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,American Beauty/American Psycho,spotify:album:0dAvbhVYW3bGnLldQ8Nvwn,0.383,0.861,0.48,176.084,79,0.026119403
spotify:track:24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Toys In The Attic,spotify:album:36IxIOGEBAXVozDSiVs09B,0.38,0.76,0.491,99.437,75,0.046641791
spotify:track:1wYZZtamWTQAoj8B812uKQ,Here,Alessia Cara,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,Know-It-All,spotify:album:3rDbA12I5duZnlwakqDdZa,0.376,0.821,0.331,120.462,72,0.09141791
spotify:track:1XQnZTR0ER8y5fGO17uX1R,Holocene,Bon Iver,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,spotify:album:0XOyEsl3kgwwVpYcLV5rRs,0.375,0.322,0.155,147.961,76,0.048507463
spotify:track:3vOmmLuvEUgGaVuRsCs2QF,I Was Made For Loving You,Tori Kelly,spotify:artist:1vSN1fsvrzpbttOYGsliDr,Unbreakable Smile,spotify:album:6Q7yIbfFPzplTCBM7d1WRO,0.374,0.344,0.216,106.415,66,0.149253731
spotify:track:4d75stQ2jRfq8lzaqhFFKs,Latch - Acoustic,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,In The Lonely Hour,spotify:album:5N2cKMFxO89SjxJgDWmsQ5,0.372,0.247,0.239,96.17,83,0.039179104
spotify:track:7jOXGeS0v0rdFssNy7Mxkn,Lost In My Mind,The Head and the Heart,spotify:artist:0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,spotify:album:4JKVVz1tD8PYKoXIZ7ZEJy,0.368,0.556,0.365,95.347,62,0.085820896
spotify:track:4Q5yMlwAfAoitqg4r9oZHN,Quit (feat. Ariana Grande),Cashmere Cat,spotify:artist:2LZDXcxJWgsJfKXZv9a5eG,9,spotify:album:0JjoGwsBjce2mgHRliH0VN,0.365,0.413,0.125,84.746,54,0.059701493
spotify:track:37BTh5g05cxBIRYMbw8g2T,Rosanna,Toto,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,Toto IV,spotify:album:62U7xIHcID94o20Of5ea4D,0.365,0.513,0.739,80.647,74,0.027985075
spotify:track:0Cvjlph1WGbwZY1PlMEtJY,Come Away With Me,Norah Jones,spotify:artist:2Kx7MNY7cI1ENniW7vT30N,Come Away With Me,spotify:album:1JvoMzqg04nC29gam4Qaiq,0.363,0.129,0.147,80.367,74,0.02238806
spotify:track:0nRuVPZx2iA3KWR4xSzryl,TALK ME DOWN,Troye Sivan,spotify:artist:3WGpXCj9YhhfX11TToZcXP,Blue Neighbourhood,spotify:album:5ouTDazE4LF9bVJPx1nlgW,0.362,0.781,0.354,173.688,79,0.059701493
spotify:track:7fURZRPkB2S70sYR1naKTK,Black Hole Sun,Soundgarden,spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Superunknown,spotify:album:1xHWwGSoF1DNE4hqgBRkJX,0.361,0.728,0.155,105.768,68,0.035447761
spotify:track:1bECKhfBNzods0soMPXwdQ,Flightless Bird/American Mouth,Iron & Wine,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,The Shepherd's Dog,spotify:album:5525Fe7wFEeJesNqPfNP8C,0.359,0.391,0.19,154.66,64,0.035447761
spotify:track:00qOE7OjRl0BpYiCiweZB2,Juke Box Hero,Foreigner,spotify:artist:6IRouO5mvvfcyxtPDKMYFN,4 [Expanded],spotify:album:2Pw51hAGvWpTA3AYl2WVuu,0.357,0.653,0.522,176.647,69,0.035447761
spotify:track:5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,El Camino,spotify:album:5DLhV9yOvZ7IxVmljMXtNm,0.356,0.872,0.607,166.3,74,0.042910448
spotify:track:3asFGFY3uLjMDmML1p0tYm,Savior,Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Appeal To Reason,spotify:album:3smHEWBKoqDUFuJrV8BCg1,0.339,0.931,0.467,112.548,70,0.042910448
spotify:track:1A2UmLDZzDmpdzUjEkCc3z,Not a Bad Thing,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,Not a Bad Thing,spotify:album:6HVUZlUVyIX5oWeOncHqmv,0.337,0.717,0.444,84.729,83,0.09141791
spotify:track:2DVUJ7LTIOEQqjfOZXs8iU,Believe,Mumford & Sons,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Wilder Mind,spotify:album:6RDgz01L7K6gG7hPs3Vszi,0.331,0.68,0.357,114.909,72,0.018656716
spotify:track:2Oehrcv4Kov0SuIgWyQY9e,Demons,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Night Visions,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,0.327,0.71,0.416,179.561,87,0.042910448
