song_id,song_name,artist_name,artist_uri,album_name,album_uri
spotify:track:64y85LeHY8Z6OlTOM9cpKD,Beam Me Up - Radio Edit,CAZZETTE,spotify:artist:1IELhvOMg5VQlU7syRm6CS,Eject,spotify:album:5cYW3ILGflf28W2vkkCvgs
spotify:track:3grPZ1iQg2tEdh0ZCh3HTt,Stay,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,Here's To The Good Times,spotify:album:5MH765pytbQasmDxXArTah
spotify:track:1qoHlIpgGxtmYsYdyiySiL,Often - Kygo Remix,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Often,spotify:album:52NiMLTriTCdXjSByAoCck
spotify:track:2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,÷,spotify:album:3T4tUhGYeRNVUGevb0wThu
spotify:track:6nLvaCZFR1wEzW3sIKpsnr,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,spotify:artist:6Q192DXotxtaysaqNPy5yR,Back To Black,spotify:album:0E4xv5gPjykrwBgBZzI8XG
spotify:track:1A2UmLDZzDmpdzUjEkCc3z,Not a Bad Thing,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,Not a Bad Thing,spotify:album:6HVUZlUVyIX5oWeOncHqmv
spotify:track:1UZ25gykR30Oewh3dBRtVZ,Only,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,The Pinkprint,spotify:album:40XGTQ7FN6Y3dZXJhKBe96
spotify:track:7pYPpFhFyOwCjf4y7vdJqM,Just A Dream - Main,Nelly,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,5.0 Deluxe,spotify:album:5T3lOA9vvpIHA8dBMFly7V
spotify:track:2fY6tqgrlrg1ky9fgs0t5u,Wanted Dead Or Alive,Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,Slippery When Wet,spotify:album:5uU2uM1RGHfzlA12opjqol
spotify:track:3MODES4TNtygekLl146Dxd,Ramble On,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin II,spotify:album:70lQYZtypdCALtFVlQAcvx
spotify:track:28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,American IV: The Man Comes Around,spotify:album:2BlL4Gv2DLPu8p58Wcmlm9
spotify:track:05CrK6Q5VGtfPDtyQFJ4Kf,Sad Song (feat. Elena Coates),We The Kings,spotify:artist:3ao3jf5d70Tf4fPh2bnXVl,Somewhere Somehow,spotify:album:2hc2nl6opteMmG3LCDVt0e
spotify:track:5bcfWAHLoMfGBdbeyoMaH3,Intoxicated - New Radio Mix,Martin Solveig,spotify:artist:1bj5GrcLom5gZFF5t949Xl,Intoxicated,spotify:album:5PvTsgzdPrTdYtcdIPoIFF
spotify:track:4osgfFTICMkcGbbigdsa53,Novacane,Frank Ocean,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Novacane,spotify:album:3RYdEXhGHojkTILUdtnRVJ
spotify:track:6gOirCUz62z0mFhCJ6P5KC,Jamming,Bob Marley & The Wailers,spotify:artist:2QsynagSdAqZj3U9HgDzjD,Exodus,spotify:album:3q8y9MBuOdOzwJb8QJfwBG
spotify:track:2hxV5yGCr1nIp5bQBxXL13,Maps,Yeah Yeah Yeahs,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,Fever To Tell,spotify:album:51aULewn2y20Ud0MIQONRg
spotify:track:4gFxywaJejXWxo0NjlWzgg,Close To You,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,ANTI,spotify:album:3Q149ZH46Z0f3oDR7vlDYV
spotify:track:4J7CKHCF3mdL4diUsmW8lq,Under Control,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,Motion,spotify:album:48zisMeiXniWLzOQghbPqS
spotify:track:4d0JSX5Niid4wPVXk3EVrt,Work - R3hab Remix,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Work,spotify:album:5xLUp4nUTuXNK7XKQPE5Gb
spotify:track:67EY6aDoIx8czEPS6a2AaI,The Man Who Can't Be Moved,The Script,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,The Script,spotify:album:5gCo4z8XZ0T16nJmnw9wnG
spotify:track:72MoMtcC0fmMPbyOh8L5nZ,Cherry Pie,Warrant,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Cherry Pie,spotify:album:4RKOkS1b88Nm23M1XJxBEy
spotify:track:4Wxoq8aU3AWcXnuNn3FzOQ,Dum Dee Dum,Keys N Krates,spotify:artist:6c1pBXHYjFcGQQNO5MMsdd,Dum Dee Dum,spotify:album:4oC3Ri9NJOr0BAlKF51kjd
spotify:track:4Jk6fZmX3gGYYbHnjq5uyN,In My Room (feat. Ty Dolla $ign & Tyga),Yellow Claw,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,Blood For Mercy,spotify:album:2F58weuq1zM6WbrvEibtwD
spotify:track:1r0faljjM2b876iNoaDUh5,Sacrifices,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,I Decided.,spotify:album:0XAIjjN5qxViVS0Y5fYkar
spotify:track:3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,spotify:artist:2Hkut4rAAyrQxRdof7FVJq,Moving Pictures,spotify:album:2xg7iIKoSqaDNpDbJnyCjY
spotify:track:7hVhRCDV100Jq26NGR7adw,Good Times Roll,The Cars,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,The Cars,spotify:album:4tJPWT4r4FSKwy784Qs1Fq
